THREADS_PER_BLOCK,DIM_SIZE,num_iterations,time
8,50,862,9
8,50,863,9
8,50,864,9
8,50,865,9
8,50,866,8
8,50,867,9
8,50,868,9
8,50,869,9
8,50,870,9
8,50,871,9
8,50,872,9
8,50,873,9
8,50,874,9
8,50,875,9
8,50,876,9
8,50,877,9
8,50,878,9
8,50,879,9
8,50,880,9
8,50,881,9
8,50,882,9
8,50,883,8
8,50,884,8
8,50,885,8
8,50,886,8
8,50,887,9
8,50,888,9
8,50,889,8
8,50,890,8
8,50,891,9
8,50,892,9
8,50,893,9
8,50,894,8
8,50,895,8
8,50,896,8
8,50,897,9
8,50,898,9
8,50,899,9
8,50,900,9
8,50,901,9
8,50,902,9
8,50,903,9
8,50,904,9
8,50,905,9
8,50,906,9
8,50,907,9
8,50,908,9
8,50,909,9
8,50,910,9
8,50,911,9
8,50,912,9
8,50,913,9
8,50,914,9
8,50,915,8
8,50,916,8
8,50,917,8
8,50,918,8
8,50,919,9
8,50,920,9
8,50,921,9
8,50,922,9
8,50,923,9
8,50,924,9
8,50,925,9
8,50,926,9
8,50,927,9
8,50,928,9
8,50,929,9
8,50,930,9
8,50,931,9
8,50,932,9
8,50,933,9
8,50,934,9
8,50,935,9
8,50,936,9
8,50,937,8
8,50,938,8
8,50,939,8
8,50,940,8
8,50,941,9
8,50,942,9
8,50,943,9
8,50,944,9
8,50,945,9
8,50,946,9
8,50,947,9
8,50,948,9
8,50,949,9
8,50,950,9
8,50,951,9
8,50,952,9
8,50,953,9
8,50,954,9
8,50,955,9
8,50,956,8
8,50,957,9
8,50,958,9
8,50,959,9
8,50,960,9
8,50,961,9
8,50,962,9
8,50,963,9
8,50,964,8
8,50,965,8
8,50,966,8
8,50,967,9
8,50,968,9
8,50,969,9
8,50,970,9
8,50,971,9
8,50,972,9
8,50,973,9
8,50,974,8
8,50,975,9
8,50,976,9
8,50,977,9
8,50,978,9
8,50,979,9
8,50,980,9
8,50,981,9
8,50,982,8
8,50,983,9
8,50,984,9
8,50,985,9
8,50,986,9
8,50,987,9
8,50,988,9
8,50,989,10
8,50,990,9
8,50,991,10
8,50,992,9
8,50,993,10
8,50,994,9
8,50,995,10
8,50,996,9
8,50,997,9
8,50,998,10
8,50,999,9
8,50,1000,9
8,50,1001,9
8,50,1002,9
8,50,1003,10
8,50,1004,9
8,50,1005,10
8,50,1006,9
8,50,1007,9
8,50,1008,9
8,50,1009,10
8,50,1010,9
8,50,1011,9
8,50,1012,9
8,50,1013,9
8,50,1014,9
8,50,1015,10
8,50,1016,9
8,50,1017,9
8,50,1018,9
8,50,1019,9
8,50,1020,10
8,50,1021,10
8,50,1022,10
8,50,1023,9
8,50,1024,10
8,50,1025,9
8,50,1026,9
8,50,1027,9
8,50,1028,9
8,50,1029,9
8,50,1030,10
8,50,1031,9
8,50,1032,9
8,50,1033,10
8,50,1034,10
8,50,1035,10
8,50,1036,10
8,50,1037,9
8,50,1038,10
8,50,1039,10
8,50,1040,9
8,50,1041,9
8,50,1042,10
8,50,1043,10
8,50,1044,9
8,50,1045,9
8,50,1046,10
8,50,1047,10
8,50,1048,10
8,50,1049,9
8,50,1050,9
8,50,1051,10
8,50,1052,9
8,50,1053,9
8,50,1054,9
8,50,1055,10
8,50,1056,9
8,50,1057,9
8,50,1058,10
8,50,1059,10
8,50,1060,10
8,50,1061,9
8,50,1062,10
8,50,1063,9
8,50,1064,9
8,50,1065,9
8,50,1066,9
8,50,1067,9
8,50,1068,10
8,50,1069,9
8,50,1070,9
8,50,1071,9
8,50,1072,9
8,50,1073,10
8,50,1074,10
8,50,1075,9
8,50,1076,9
8,50,1077,10
8,50,1078,10
8,50,1079,10
8,50,1080,9
8,50,1081,10
8,50,1082,10
8,50,1083,11
8,50,1084,10
8,50,1085,10
8,50,1086,10
8,50,1087,10
8,50,1088,10
8,50,1089,10
8,50,1090,10
8,50,1091,10
8,50,1092,9
8,50,1093,10
8,50,1094,10
8,50,1095,10
8,50,1096,10
8,50,1097,10
8,50,1098,10
8,50,1099,9
8,50,1100,9
8,50,1101,9
8,50,1102,9
8,50,1103,10
8,50,1104,10
8,50,1105,9
8,50,1106,9
8,50,1107,9
8,50,1108,10
8,50,1109,9
8,50,1110,9
8,50,1111,9
8,50,1112,10
8,50,1113,10
8,50,1114,9
8,50,1115,9
8,50,1116,10
8,50,1117,10
8,50,1118,9
8,50,1119,9
8,50,1120,9
8,50,1121,9
8,50,1122,9
8,50,1123,9
8,50,1124,10
8,50,1125,10
8,50,1126,10
8,50,1127,10
8,50,1128,10
8,50,1129,9
8,50,1130,9
8,50,1131,9
8,50,1132,9
8,50,1133,10
8,50,1134,9
8,50,1135,9
8,50,1136,9
8,50,1137,9
8,50,1138,10
8,50,1139,9
8,50,1140,9
8,50,1141,10
8,50,1142,9
8,50,1143,8
8,50,1144,9
8,50,1145,9
8,50,1146,9
8,50,1147,9
8,50,1148,10
8,50,1149,9
8,50,1150,9
8,50,1151,9
8,50,1152,9
8,50,1153,10
8,50,1154,9
8,50,1155,9
8,50,1156,10
8,50,1157,9
8,50,1158,9
8,50,1159,10
8,50,1160,9
8,50,1161,9
8,50,1162,9
8,50,1163,10
8,50,1164,9
8,50,1165,10
8,50,1166,9
8,50,1167,9
8,50,1168,10
8,50,1169,10
8,50,1170,9
8,50,1171,9
8,50,1172,9
8,50,1173,10
8,50,1174,10
8,50,1175,10
8,50,1176,10
8,50,1177,10
8,50,1178,10
8,50,1179,10
8,50,1180,10
8,50,1181,10
8,50,1182,10
8,50,1183,10
8,50,1184,10
8,50,1185,10
8,50,1186,10
8,50,1187,10
8,50,1188,10
8,50,1189,10
8,50,1190,10
8,50,1191,10
8,50,1192,9
8,50,1193,9
8,50,1194,10
8,50,1195,10
8,50,1196,9
8,50,1197,10
8,50,1198,10
8,50,1199,10
8,50,1200,10
8,50,1201,10
8,50,1202,10
8,50,1203,9
8,50,1204,9
8,50,1205,9
8,50,1206,9
8,50,1207,9
8,50,1208,9
8,50,1209,9
8,50,1210,10
8,50,1211,9
8,50,1212,9
8,50,1213,10
8,50,1214,9
8,50,1215,9
8,50,1216,10
8,50,1217,10
8,50,1218,10
8,50,1219,10
8,50,1220,9
8,50,1221,9
8,50,1222,9
8,50,1223,9
8,50,1224,9
8,50,1225,9
8,50,1226,9
8,50,1227,10
8,50,1228,10
8,50,1229,9
8,50,1230,9
8,50,1231,10
8,50,1232,10
8,50,1233,9
8,50,1234,10
8,50,1235,9
8,50,1236,9
8,50,1237,10
8,50,1238,9
8,50,1239,9
8,50,1240,9
8,50,1241,9
8,50,1242,10
8,50,1243,9
8,50,1244,9
8,50,1245,9
8,50,1246,10
8,50,1247,10
8,50,1248,10
8,50,1249,10
8,50,1250,10
8,50,1251,10
8,50,1252,10
8,50,1253,10
8,50,1254,10
8,50,1255,10
8,50,1256,10
8,50,1257,10
8,50,1258,9
8,50,1259,9
8,50,1260,9
8,50,1261,9
8,50,1262,9
8,50,1263,10
8,50,1264,10
8,50,1265,10
8,50,1266,10
8,50,1267,10
8,50,1268,10
8,50,1269,9
8,50,1270,10
8,50,1271,10
8,50,1272,10
8,50,1273,10
8,50,1274,10
8,50,1275,11
8,50,1276,10
8,50,1277,10
8,50,1278,10
8,50,1279,10
8,50,1280,10
8,50,1281,11
8,50,1282,10
8,50,1283,10
8,50,1284,10
8,50,1285,10
8,50,1286,10
8,50,1287,10
8,50,1288,10
8,50,1289,11
8,50,1290,10
8,50,1291,10
8,50,1292,11
8,50,1293,11
8,50,1294,11
8,50,1295,11
8,50,1296,10
8,50,1297,10
8,50,1298,11
8,50,1299,11
8,50,1300,10
8,50,1301,10
8,50,1302,11
8,50,1303,10
8,50,1304,11
8,50,1305,10
8,50,1306,11
8,50,1307,10
8,50,1308,11
8,50,1309,10
8,50,1310,11
8,50,1311,10
8,50,1312,10
8,50,1313,10
8,50,1314,10
8,50,1315,9
8,50,1316,10
8,50,1317,10
8,50,1318,9
8,50,1319,10
8,50,1320,10
8,50,1321,10
8,50,1322,10
8,50,1323,11
8,50,1324,10
8,50,1325,10
8,50,1326,10
8,50,1327,11
8,50,1328,10
8,50,1329,10
8,50,1330,10
8,50,1331,9
8,50,1332,9
8,50,1333,9
8,50,1334,9
8,50,1335,10
8,50,1336,10
8,50,1337,10
8,50,1338,10
8,50,1339,10
8,50,1340,10
8,50,1341,10
8,50,1342,10
8,50,1343,11
8,50,1344,11
8,50,1345,11
8,50,1346,10
8,50,1347,10
8,50,1348,10
8,50,1349,10
8,50,1350,10
8,50,1351,10
8,50,1352,10
8,50,1353,10
8,50,1354,10
8,50,1355,9
8,50,1356,10
8,50,1357,10
8,50,1358,10
8,50,1359,10
8,50,1360,10
8,50,1361,10
8,50,1362,10
8,50,1363,10
8,50,1364,10
8,50,1365,10
8,50,1366,10
8,50,1367,10
8,50,1368,10
8,50,1369,10
8,50,1370,10
8,50,1371,10
8,50,1372,9
8,50,1373,10
8,50,1374,9
8,50,1375,9
8,50,1376,9
8,50,1377,9
8,50,1378,10
8,50,1379,9
8,50,1380,9
8,50,1381,10
8,50,1382,9
8,50,1383,9
8,50,1384,10
8,50,1385,9
8,50,1386,9
8,50,1387,10
8,50,1388,10
8,50,1389,10
8,50,1390,10
8,50,1391,10
8,50,1392,10
8,50,1393,9
8,50,1394,9
8,50,1395,10
8,50,1396,10
8,50,1397,10
8,50,1398,10
8,50,1399,9
8,50,1400,9
8,50,1401,9
8,50,1402,10
8,50,1403,9
8,50,1404,9
8,50,1405,10
8,50,1406,9
8,50,1407,9
8,50,1408,10
8,50,1409,9
8,50,1410,9
8,50,1411,9
8,50,1412,9
8,50,1413,10
8,50,1414,10
8,50,1415,9
8,50,1416,9
8,50,1417,10
8,50,1418,10
8,50,1419,10
8,50,1420,10
8,50,1421,10
8,50,1422,10
8,50,1423,10
8,50,1424,10
8,50,1425,9
8,50,1426,9
8,50,1427,9
8,50,1428,9
8,50,1429,10
8,50,1430,9
8,50,1431,9
8,50,1432,9
8,50,1433,10
8,50,1434,10
8,50,1435,9
8,50,1436,9
8,50,1437,9
8,50,1438,10
8,50,1439,10
8,50,1440,9
8,50,1441,9
8,50,1442,10
8,50,1443,9
8,50,1444,9
8,50,1445,10
8,50,1446,9
8,50,1447,9
8,50,1448,9
8,50,1449,9
8,50,1450,9
8,50,1451,9
8,50,1452,9
8,50,1453,9
8,50,1454,10
8,50,1455,9
8,50,1456,9
8,50,1457,10
8,50,1458,9
8,50,1459,10
8,50,1460,9
8,50,1461,9
8,50,1462,10
8,50,1463,9
8,50,1464,9
8,50,1465,9
8,50,1466,10
8,50,1467,9
8,50,1468,9
8,50,1469,9
8,50,1470,9
8,50,1471,9
8,50,1472,9
8,50,1473,9
8,50,1474,9
8,50,1475,10
8,50,1476,9
8,50,1477,9
8,50,1478,9
8,50,1479,10
8,50,1480,10
8,50,1481,10
8,50,1482,10
8,50,1483,10
8,50,1484,9
8,50,1485,9
8,50,1486,9
8,50,1487,9
8,50,1488,10
8,50,1489,10
8,50,1490,9
8,50,1491,9
8,50,1492,10
8,50,1493,10
8,50,1494,10
8,50,1495,9
8,50,1496,9
8,50,1497,9
8,50,1498,10
8,50,1499,9
8,50,1500,9
8,50,1501,10
8,50,1502,9
8,50,1503,9
8,50,1504,9
8,50,1505,9
8,50,1506,10
8,50,1507,9
8,50,1508,9
8,50,1509,9
8,50,1510,10
8,50,1511,9
8,50,1512,9
8,50,1513,10
8,50,1514,9
8,50,1515,9
8,50,1516,9
8,50,1517,10
8,50,1518,10
8,50,1519,9
8,50,1520,9
8,50,1521,10
8,50,1522,10
8,50,1523,9
8,50,1524,9
8,50,1525,10
8,50,1526,10
8,50,1527,10
8,50,1528,10
8,50,1529,9
8,50,1530,9
8,50,1531,10
8,50,1532,10
8,50,1533,10
8,50,1534,9
8,50,1535,10
8,50,1536,9
8,50,1537,10
8,50,1538,9
8,50,1539,9
8,50,1540,9
8,50,1541,10
8,50,1542,9
8,50,1543,10
8,50,1544,9
8,50,1545,9
8,50,1546,9
8,50,1547,9
8,50,1548,9
8,50,1549,9
8,50,1550,9
8,50,1551,10
8,50,1552,9
8,50,1553,9
8,50,1554,9
8,50,1555,10
8,50,1556,9
8,50,1557,9
8,50,1558,10
8,50,1559,9
8,50,1560,10
8,50,1561,9
8,50,1562,9
8,50,1563,10
8,50,1564,9
8,50,1565,9
8,50,1566,9
8,50,1567,9
8,50,1568,9
8,50,1569,9
8,50,1570,10
8,50,1571,10
8,50,1572,10
8,50,1573,10
8,50,1574,10
8,50,1575,10
8,50,1576,9
8,50,1577,10
8,50,1578,10
8,50,1579,10
8,50,1580,10
8,50,1581,10
8,50,1582,10
8,50,1583,10
8,50,1584,10
8,50,1585,9
8,50,1586,9
8,50,1587,9
8,50,1588,9
8,50,1589,10
8,50,1590,9
8,50,1591,9
8,50,1592,10
8,50,1593,10
8,50,1594,10
8,50,1595,10
8,50,1596,10
8,50,1597,9
8,50,1598,9
8,50,1599,9
8,50,1600,10
8,50,1601,9
8,50,1602,9
8,50,1603,9
8,50,1604,9
8,50,1605,9
8,50,1606,9
8,50,1607,9
8,50,1608,9
8,50,1609,9
8,50,1610,9
8,50,1611,8
8,50,1612,9
8,50,1613,9
8,50,1614,9
8,50,1615,9
8,50,1616,9
8,50,1617,9
8,50,1618,9
8,50,1619,9
8,50,1620,9
8,50,1621,9
8,50,1622,9
8,50,1623,9
8,50,1624,9
8,50,1625,9
8,50,1626,9
8,50,1627,9
8,50,1628,9
8,50,1629,9
8,50,1630,9
8,50,1631,9
8,50,1632,9
8,50,1633,9
8,50,1634,9
8,50,1635,9
8,50,1636,9
8,50,1637,9
8,50,1638,9
8,50,1639,9
8,50,1640,9
8,50,1641,9
8,50,1642,9
8,50,1643,9
8,50,1644,9
8,50,1645,9
8,50,1646,9
8,50,1647,9
8,50,1648,9
8,50,1649,9
8,50,1650,9
8,50,1651,9
8,50,1652,9
8,50,1653,9
8,50,1654,9
8,50,1655,9
8,50,1656,9
8,50,1657,9
8,50,1658,9
8,50,1659,9
8,50,1660,10
8,50,1661,9
8,50,1662,10
8,50,1663,9
8,50,1664,10
8,50,1665,9
8,50,1666,9
8,50,1667,10
8,50,1668,10
8,50,1669,9
8,50,1670,9
8,50,1671,9
8,50,1672,10
8,50,1673,9
8,50,1674,9
8,50,1675,10
8,50,1676,9
8,50,1677,9
8,50,1678,9
8,50,1679,9
8,50,1680,9
8,50,1681,9
8,50,1682,9
8,50,1683,9
8,50,1684,9
8,50,1685,9
8,50,1686,10
8,50,1687,9
8,50,1688,9
8,50,1689,10
8,50,1690,9
8,50,1691,9
8,50,1692,9
8,50,1693,9
8,50,1694,9
8,50,1695,9
8,50,1696,9
8,50,1697,9
8,50,1698,9
8,50,1699,9
8,50,1700,9
8,50,1701,9
8,50,1702,9
8,50,1703,9
8,50,1704,9
8,50,1705,9
8,50,1706,9
8,50,1707,9
8,50,1708,9
8,50,1709,9
8,50,1710,9
8,50,1711,9
8,50,1712,8
8,50,1713,9
8,50,1714,9
8,50,1715,9
8,50,1716,9
8,50,1717,9
8,50,1718,9
8,50,1719,9
8,50,1720,9
8,50,1721,9
8,50,1722,9
8,50,1723,9
8,50,1724,9
8,50,1725,9
8,50,1726,9
8,50,1727,10
8,50,1728,9
8,50,1729,10
8,50,1730,9
8,50,1731,10
8,50,1732,9
8,50,1733,9
8,50,1734,9
8,50,1735,9
8,50,1736,9
8,50,1737,9
8,50,1738,9
8,50,1739,9
8,50,1740,9
8,50,1741,10
8,50,1742,9
8,50,1743,9
8,50,1744,10
8,50,1745,9
8,50,1746,9
8,50,1747,9
8,50,1748,9
8,50,1749,9
8,50,1750,9
8,50,1751,9
8,50,1752,9
8,50,1753,9
8,50,1754,9
8,50,1755,9
8,50,1756,9
8,50,1757,9
8,50,1758,9
8,50,1759,9
8,50,1760,9
8,50,1761,9
8,50,1762,9
8,50,1763,9
8,50,1764,9
8,50,1765,9
8,50,1766,9
8,50,1767,9
8,50,1768,9
8,50,1769,9
8,50,1770,9
8,50,1771,9
8,50,1772,8
8,50,1773,9
8,50,1774,9
8,50,1775,9
8,50,1776,9
8,50,1777,10
8,50,1778,9
8,50,1779,9
8,50,1780,8
8,50,1781,9
8,50,1782,9
8,50,1783,9
8,50,1784,9
8,50,1785,9
8,50,1786,9
8,50,1787,9
8,50,1788,9
8,50,1789,9
8,50,1790,9
8,50,1791,9
8,50,1792,9
8,50,1793,9
8,50,1794,9
8,50,1795,9
8,50,1796,9
8,50,1797,9
8,50,1798,9
8,50,1799,9
8,50,1800,9
8,50,1801,9
8,50,1802,9
8,50,1803,10
8,50,1804,9
8,50,1805,10
8,50,1806,9
8,50,1807,9
8,50,1808,9
8,50,1809,9
8,50,1810,9
8,50,1811,9
8,50,1812,8
8,50,1813,9
8,50,1814,9
8,50,1815,9
8,50,1816,9
8,50,1817,9
8,50,1818,9
8,50,1819,9
8,50,1820,9
8,50,1821,8
8,50,1822,9
8,50,1823,9
8,50,1824,9
8,50,1825,9
8,50,1826,9
8,50,1827,8
8,50,1828,9
8,50,1829,9
8,50,1830,9
8,50,1831,9
8,50,1832,9
8,50,1833,9
8,50,1834,8
8,50,1835,8
8,50,1836,8
8,50,1837,9
8,50,1838,9
8,50,1839,8
8,50,1840,8
8,50,1841,8
8,50,1842,8
8,50,1843,8
8,50,1844,8
8,50,1845,9
8,50,1846,8
8,50,1847,9
8,50,1848,9
8,50,1849,9
8,50,1850,9
8,50,1851,8
8,50,1852,9
8,50,1853,9
8,50,1854,9
8,50,1855,8
8,50,1856,8
8,50,1857,9
8,50,1858,8
8,50,1859,8
8,50,1860,8
8,50,1861,9
8,50,1862,8
8,50,1863,8
8,50,1864,8
8,50,1865,8
8,50,1866,9
8,50,1867,9
8,50,1868,8
8,50,1869,8
8,50,1870,8
8,50,1871,9
8,50,1872,9
8,50,1873,8
8,50,1874,8
8,50,1875,9
8,50,1876,8
8,50,1877,8
8,50,1878,9
8,50,1879,9
8,50,1880,8
8,50,1881,8
8,50,1882,9
8,50,1883,9
8,50,1884,8
8,50,1885,8
8,50,1886,9
8,50,1887,8
8,50,1888,8
8,50,1889,9
8,50,1890,8
8,50,1891,8
8,50,1892,8
8,50,1893,8
8,50,1894,9
8,50,1895,8
8,50,1896,8
8,50,1897,9
8,50,1898,8
8,50,1899,8
8,50,1900,9
8,50,1901,8
8,50,1902,9
8,50,1903,9
8,50,1904,8
8,50,1905,8
8,50,1906,9
8,50,1907,8
8,50,1908,8
8,50,1909,8
8,50,1910,9
8,50,1911,8
8,50,1912,9
8,50,1913,8
8,50,1914,9
8,50,1915,8
8,50,1916,8
8,50,1917,8
8,50,1918,8
8,50,1919,8
8,50,1920,8
8,50,1921,8
8,50,1922,8
8,50,1923,8
8,50,1924,8
8,50,1925,8
8,50,1926,8
8,50,1927,8
8,50,1928,9
8,50,1929,8
8,50,1930,8
8,50,1931,9
8,50,1932,9
8,50,1933,8
8,50,1934,8
8,50,1935,8
8,50,1936,9
8,50,1937,9
8,50,1938,8
8,50,1939,8
8,50,1940,8
8,50,1941,8
8,50,1942,8
8,50,1943,8
8,50,1944,8
8,50,1945,9
8,50,1946,9
8,50,1947,9
8,50,1948,9
8,50,1949,9
8,50,1950,8
8,50,1951,9
8,50,1952,8
8,50,1953,9
8,50,1954,9
8,50,1955,9
8,50,1956,9
8,50,1957,8
8,50,1958,9
8,50,1959,8
8,50,1960,8
8,50,1961,9
8,50,1962,8
8,50,1963,8
8,50,1964,8
8,50,1965,8
8,50,1966,9
8,50,1967,8
8,50,1968,8
8,50,1969,9
8,50,1970,9
8,50,1971,9
8,50,1972,9
8,50,1973,9
8,50,1974,9
8,50,1975,9
8,50,1976,8
8,50,1977,8
8,50,1978,8
8,50,1979,8
8,50,1980,8
8,50,1981,8
8,50,1982,8
8,50,1983,9
8,50,1984,9
8,50,1985,9
8,50,1986,9
8,50,1987,8
8,50,1988,8
8,50,1989,8
8,50,1990,8
8,50,1991,9
8,50,1992,9
8,50,1993,9
8,50,1994,9
8,50,1995,9
8,50,1996,9
8,50,1997,9
8,50,1998,9
8,50,1999,9
8,50,2000,9
8,50,2001,9
8,50,2002,8
8,50,2003,8
8,50,2004,8
8,50,2005,8
8,50,2006,8
8,50,2007,8
8,50,2008,8
8,50,2009,9
8,50,2010,9
8,50,2011,9
8,50,2012,8
8,50,2013,8
8,50,2014,9
8,50,2015,9
8,50,2016,9
8,50,2017,9
8,50,2018,9
8,50,2019,9
8,50,2020,9
8,50,2021,9
8,50,2022,9
8,50,2023,9
8,50,2024,9
8,50,2025,9
8,50,2026,9
8,50,2027,9
8,50,2028,9
8,50,2029,8
8,50,2030,9
8,50,2031,9
8,50,2032,9
8,50,2033,9
8,50,2034,9
8,50,2035,8
8,50,2036,8
8,50,2037,9
8,50,2038,9
8,50,2039,9
8,50,2040,9
8,50,2041,9
8,50,2042,9
8,50,2043,9
8,50,2044,9
8,50,2045,9
8,50,2046,10
8,50,2047,9
8,50,2048,9
8,50,2049,9
8,50,2050,9
8,50,2051,9
8,50,2052,9
8,50,2053,9
8,50,2054,9
8,50,2055,10
8,50,2056,9
8,50,2057,9
8,50,2058,9
8,50,2059,9
8,50,2060,9
8,50,2061,9
8,50,2062,9
8,50,2063,9
8,50,2064,9
8,50,2065,10
8,50,2066,9
8,50,2067,9
8,50,2068,9
8,50,2069,10
8,50,2070,9
8,50,2071,9
8,50,2072,9
8,50,2073,9
8,50,2074,10
8,50,2075,9
8,50,2076,9
8,50,2077,9
8,50,2078,9
8,50,2079,9
8,50,2080,9
8,50,2081,9
8,50,2082,9
8,50,2083,9
8,50,2084,9
8,50,2085,9
8,50,2086,9
8,50,2087,9
8,50,2088,9
8,50,2089,9
8,50,2090,9
8,50,2091,9
8,50,2092,9
8,50,2093,9
8,50,2094,9
8,50,2095,9
8,50,2096,9
8,50,2097,9
8,50,2098,9
8,50,2099,9
8,50,2100,9
8,50,2101,9
8,50,2102,9
8,50,2103,9
8,50,2104,9
8,50,2105,9
8,50,2106,9
8,50,2107,9
8,50,2108,9
8,50,2109,9
8,50,2110,9
8,50,2111,9
8,50,2112,9
8,50,2113,9
8,50,2114,9
8,50,2115,9
8,50,2116,9
8,50,2117,9
8,50,2118,9
8,50,2119,9
8,50,2120,9
8,50,2121,9
8,50,2122,9
8,50,2123,9
8,50,2124,9
8,50,2125,9
8,50,2126,9
8,50,2127,9
8,50,2128,9
8,50,2129,9
8,50,2130,9
8,50,2131,9
8,50,2132,9
8,50,2133,9
8,50,2134,9
8,50,2135,9
8,50,2136,9
8,50,2137,9
8,50,2138,9
8,50,2139,9
8,50,2140,9
8,50,2141,9
8,50,2142,9
8,50,2143,9
8,50,2144,9
8,50,2145,9
8,50,2146,9
8,50,2147,9
8,50,2148,9
8,50,2149,9
8,50,2150,10
8,50,2151,9
8,50,2152,9
8,50,2153,9
8,50,2154,9
8,50,2155,9
8,50,2156,9
8,50,2157,9
8,50,2158,9
8,50,2159,9
8,50,2160,9
8,50,2161,9
8,50,2162,9
8,50,2163,9
8,50,2164,9
8,50,2165,9
8,50,2166,9
8,50,2167,9
8,50,2168,9
8,50,2169,9
8,50,2170,10
8,50,2171,9
8,50,2172,9
8,50,2173,9
8,50,2174,9
8,50,2175,9
8,50,2176,9
8,50,2177,9
8,50,2178,9
8,50,2179,9
8,50,2180,9
8,50,2181,9
8,50,2182,9
8,50,2183,10
8,50,2184,9
8,50,2185,9
8,50,2186,9
8,50,2187,9
8,50,2188,9
8,50,2189,9
8,50,2190,9
8,50,2191,9
8,50,2192,9
8,50,2193,9
8,50,2194,9
8,50,2195,9
8,50,2196,9
8,50,2197,9
8,50,2198,9
8,50,2199,9
8,50,2200,9
8,50,2201,9
8,50,2202,9
8,50,2203,8
8,50,2204,9
8,50,2205,9
8,50,2206,8
8,50,2207,9
8,50,2208,9
8,50,2209,9
8,50,2210,9
8,50,2211,9
8,50,2212,9
8,50,2213,9
8,50,2214,9
8,50,2215,9
8,50,2216,10
8,50,2217,9
8,50,2218,10
8,50,2219,9
8,50,2220,9
8,50,2221,9
8,50,2222,9
8,50,2223,9
8,50,2224,9
8,50,2225,9
8,50,2226,9
8,50,2227,9
8,50,2228,9
8,50,2229,9
8,50,2230,9
8,50,2231,9
8,50,2232,9
8,50,2233,9
8,50,2234,9
8,50,2235,9
8,50,2236,9
8,50,2237,9
8,50,2238,8
8,50,2239,8
8,50,2240,8
8,50,2241,8
8,50,2242,8
8,50,2243,8
8,50,2244,8
8,50,2245,9
8,50,2246,9
8,50,2247,9
8,50,2248,9
8,50,2249,9
8,50,2250,9
8,50,2251,9
8,50,2252,9
8,50,2253,9
8,50,2254,9
8,50,2255,9
8,50,2256,9
8,50,2257,8
8,50,2258,8
8,50,2259,8
8,50,2260,8
8,50,2261,8
8,50,2262,8
8,50,2263,8
8,50,2264,9
8,50,2265,8
8,50,2266,9
8,50,2267,9
8,50,2268,9
8,50,2269,9
8,50,2270,9
8,50,2271,9
8,50,2272,9
8,50,2273,9
8,50,2274,9
8,50,2275,9
8,50,2276,9
8,50,2277,9
8,50,2278,9
8,50,2279,9
8,50,2280,9
8,50,2281,9
8,50,2282,9
8,50,2283,9
8,50,2284,9
8,50,2285,9
8,50,2286,9
8,50,2287,9
8,50,2288,9
8,50,2289,9
8,50,2290,9
8,50,2291,8
8,50,2292,8
8,50,2293,9
8,50,2294,9
8,50,2295,9
8,50,2296,9
8,50,2297,9
8,50,2298,9
8,50,2299,9
8,50,2300,9
8,50,2301,9
8,50,2302,9
8,50,2303,9
8,50,2304,9
8,50,2305,9
8,50,2306,9
8,50,2307,9
8,50,2308,9
8,50,2309,9
8,50,2310,9
8,50,2311,8
8,50,2312,9
8,50,2313,9
8,50,2314,9
8,50,2315,9
8,50,2316,9
8,50,2317,9
8,50,2318,8
8,50,2319,9
8,50,2320,9
8,50,2321,9
8,50,2322,9
8,50,2323,9
8,50,2324,9
8,50,2325,9
8,50,2326,8
8,50,2327,9
8,50,2328,9
8,50,2329,9
8,50,2330,9
8,50,2331,8
8,50,2332,8
8,50,2333,8
8,50,2334,8
8,50,2335,8
8,50,2336,8
8,50,2337,8
8,50,2338,8
8,50,2339,8
8,50,2340,8
8,50,2341,8
8,50,2342,8
8,50,2343,9
8,50,2344,8
8,50,2345,8
8,50,2346,8
8,50,2347,8
8,50,2348,9
8,50,2349,9
8,50,2350,9
8,50,2351,8
8,50,2352,9
8,50,2353,9
8,50,2354,9
8,50,2355,9
8,50,2356,9
8,50,2357,9
8,50,2358,8
8,50,2359,9
8,50,2360,9
8,50,2361,9
8,50,2362,9
8,50,2363,10
8,50,2364,9
8,50,2365,10
8,50,2366,9
8,50,2367,9
8,50,2368,9
8,50,2369,10
8,50,2370,10
8,50,2371,10
8,50,2372,9
8,50,2373,9
8,50,2374,9
8,50,2375,9
8,50,2376,9
8,50,2377,10
8,50,2378,10
8,50,2379,10
8,50,2380,10
8,50,2381,9
8,50,2382,10
8,50,2383,10
8,50,2384,10
8,50,2385,10
8,50,2386,10
8,50,2387,10
8,50,2388,10
8,50,2389,10
8,50,2390,10
8,50,2391,9
8,50,2392,10
8,50,2393,9
8,50,2394,9
8,50,2395,10
8,50,2396,10
8,50,2397,10
8,50,2398,9
8,50,2399,10
8,50,2400,9
8,50,2401,10
8,50,2402,10
8,50,2403,10
8,50,2404,10
8,50,2405,9
8,50,2406,9
8,50,2407,9
8,50,2408,9
8,50,2409,10
8,50,2410,9
8,50,2411,9
8,50,2412,9
8,50,2413,9
8,50,2414,9
8,50,2415,9
8,50,2416,10
8,50,2417,9
8,50,2418,10
8,50,2419,9
8,50,2420,9
8,50,2421,10
8,50,2422,9
8,50,2423,9
8,50,2424,9
8,50,2425,9
8,50,2426,9
8,50,2427,9
8,50,2428,9
